fermata;lat;lon
DES006;45,61893656;9,20159574
DES008;45,61938447;9,205909883
DES011;45,61917202;9,205768806
DES012;45,61870006;9,20173941
DES013;45,61644392;9,189041863
DES015;45,61664225;9,189013119
DES018;45,62068303;9,21781967
DES021;45,61963855;9,208852175
DES022;45,61968253;9,208580818
DES023;45,62036055;9,208194595
DES025;45,62046292;9,208602683
DES026;45,61346988;9,196349866
DES027;45,62117173;9,215507193
DES028;45,62030647;9,212185674
DES029;45,61743569;9,206799469
DES030;45,63325924;9,196376865
VRD016;45,59704156;9,151924716
SVS004;45,64238192;9,126623974
SVS007;45,64362428;9,13639199
SVS008;45,64355177;9,136128789
TRG001;45,68183012;9,289688916
TRG002;45,68200306;9,289864178
TRG003;45,66085134;9,260759406
TRG004;45,67627265;9,281210973
TRG005;45,6778786;9,285526211
TRG006;45,65073568;9,28262831
TRG007;45,65060705;9,282309072
TRG008;45,66973191;9,275614466
MSG001;45,47075624;9,620250127
MSG002;45,4706071;9,620157302
SRG005;45,42972781;9,699392293
SRG006;45,42984094;9,699492446
SRG014;45,42021178;9,69961297
SRG015;45,42030751;9,699854435
SRG011;45,41344729;9,695971611
SRG010;45,41341758;9,696119483
SNC014;45,39881463;9,888556347
SNC013;45,39886232;9,889367748
SNC007;45,40113491;9,870740469
SNC008;45,40107422;9,870749005
SNC001;45,38519652;9,848555714
SNC002;45,38633477;9,850422337
TRV002;45,52373196;9,591598945
TRV003;45,52341659;9,591412579
TRV007;45,52412998;9,594532444
TRV009;45,52071449;9,600197634
TRV016;45,52100185;9,600020262
TRS008;45,40086327;9,617322076
TRS005;45,40074933;9,617394803
URG013;45,59509635;9,700386426
URG014;45,59512007;9,700750987
URG007;45,60549109;9,707605237
URG008;45,60452002;9,709331622
URG010;45,60342055;9,697921307
URG009;45,60555605;9,696727241
URG005;45,60972737;9,695045237
URG015;45,60807134;9,717975411
BRO007;45,06207069;9,261577087
BRO008;45,06174754;9,258490764
BRO009;45,05176367;9,255356763
URG016;45,60950035;9,717698806
URG006;45,60979531;9,695439588
VNC013;45,3696215;9,592013543
VNC014;45,36949829;9,59211843
VNC007;45,37259399;9,587179261
PZM800;45,51750171;9,451592657
TRC012;45,48512348;9,466463775
TRC013;45,48346816;9,470242365
TRC014;45,48372246;9,469999091
TRC017;45,50293975;9,495352548
TRC018;45,50282433;9,495258093
TRC022;45,50771714;9,500062798
TRC023;45,50768797;9,500432476
TRV001;45,51648012;9,589636424
TRV020;45,52188332;9,580587035
TRV022;45,52389562;9,55678066
TRV023;45,52369147;9,556300261
TRV024;45,52546218;9,579860092
TRV025;45,52568756;9,580785636
TRV026;45,52514144;9,583759517
TRV027;45,52534752;9,584194959
TRV028;45,51867362;9,584799596
TRV029;45,51889867;9,585104818
TRV030;45,52164206;9,582783376
PZM801;45,51778826;9,451814866
VGN007;45,50463332;9,36250243
VGN009;45,50472622;9,359304431
VGN010;45,50656692;9,383134715
VGN011;45,50616401;9,379803848
VGN012;45,50583753;9,375767163
VGN013;45,50391551;9,37301734
CRUgorizia;45,54919341;9,33528058
CSN015;45,52924559;9,337708444
MLN141;45,42949521;9,257113698
PND900;45,39993685;9,557213579
STT900;45,45768592;9,390668433
CRM500;45,36670711;9,693499411
CRM501;45,35761865;9,674211379
CRM900;45,37922053;9,690771485
PZM012;45,5121292;9,478716881
MLG037;45,35401473;9,317975088
LOD021;45,30385659;9,501914865
LOD010;45,32069674;9,510564005
GST001;45,5232684;9,467472467
BSN024;45,57437694;9,464887167
BSN018;45,57477688;9,464275317
RNC001;45,60014646;9,459976069
RNC013;45,60059985;9,454645585
BUS011;45,61740673;9,459269988
COR033;45,63635948;9,471085144
COR009;45,6392017;9,469088957
COR036;45,64343874;9,472531598
COR006;45,64909957;9,474222479
PAV110;45,2117181;9,160406365
PAV111;45,21141565;9,162851783
BRO016;45,0566657;9,231084409
BRO010;45,05176533;9,255286366
COR038;45,64883758;9,472118129
COR005;45,65736416;9,48468327
COR004;45,65595841;9,478429578
DES764;45,61807124;9,203201818
MLN712;45,50893563;9,19133935
PDD614;45,57066444;9,190847022
PND005;45,40357481;9,551502715
PND006;45,40349587;9,551630556
COL001;45,53521324;9,291425417
ORG003;45,59828787;9,421028578
AGR008;45,57547409;9,339598042
MLZ097;45,50506811;9,428339344
MLZ098;45,49031435;9,415172595
MLZ072;45,48673823;9,43051618
MLZ064;45,50486216;9,398809444
MLZ073;45,50050168;9,431268208
MLZ051;45,49611937;9,43035216
MLZ075;45,50551316;9,429668284
MLZ071;45,49541015;9,427176707
MLZ053;45,49497183;9,428444163
MLZ055;45,4947963;9,423687768
MLZ070;45,49341689;9,425806869
MLZ066;45,50438918;9,424883457
MLZ074;45,50088206;9,428530741
PRR111;45,43418007;9,289771073
SGN068;45,40156358;9,276759955
PRR112;45,4352272;9,285328243
MLZ058;45,49276188;9,410872535
PRR113;45,43020547;9,286287723
SGN066;45,38648747;9,308659476
SGR017;45,46689802;9,297574844
AGR003;45,5723541;9,336508569
AGR007;45,57139965;9,329265106
MLN142;45,51134978;9,260535609
MIL010;45,48872616;9,194643539
MIL011;45,48909597;9,192744013
MIL012;45,50410448;9,201217261
NVM035;45,59069063;9,210418449
NVM036;45,5904483;9,209784223
NVM701;45,58358314;9,190944576
NVM702;45,58550693;9,20589098
NVM703;45,58864171;9,203555718
NVM704;45,58995366;9,207002385
NVM705;45,59123898;9,209940629
NVM706;45,59388433;9,207610001
NVM707;45,59628105;9,203033573
NVM708;45,5951215;9,196859468
NVM709;45,5946417;9,193230582
NVM710;45,59423863;9,190617525
PDD009;45,56038009;9,162283184
PDD010;45,56315128;9,161473627
PDD012;45,56036533;9,162066762
PDD013;45,57826903;9,155444173
PDD016;45,58043783;9,145689504
PDD018;45,56550874;9,172572523
PDD020;45,56248324;9,174294839
PDD021;45,56699489;9,171538617
PDD024;45,56666873;9,171201991
PDD025;45,56807313;9,182681808
PDD027;45,569831;9,188526813
PDD029;45,56035506;9,166214828
PDD033;45,57119095;9,156072156
PDD034;45,57136266;9,160556737
PDD035;45,56259995;9,174498031
PDD037;45,56260917;9,186204776
PDD040;45,57077915;9,19054137
PDD041;45,56217763;9,186310833
CBR003;45,06718212;9,095670666
LUN009;45,04592958;9,081505502
CCI003;44,85631954;9,085879165
CCI002;44,86633876;9,071313258
CCI004;44,85638311;9,08617019
PDD043;45,5711304;9,160805805
PDD045;45,57097571;9,156245752
PDD046;45,58455165;9,167355354
PDD047;45,5843929;9,167660843
PDD049;45,58026046;9,157029901
VNC012;45,373656;9,589991265
VNC005;45,3716344;9,584798995
VNC006;45,37170504;9,584890383
VNC004;45,37186471;9,583141909
VNC003;45,37203753;9,582893045
PLZ010;45,39649038;9,589597095
CPT400;44,40789309;11,59699997
URG019;45,6148308;9,728431319
URG018;45,61374982;9,728876992
VNC023;45,38314104;9,590802005
VNC019;45,37945268;9,590535883
VNC020;45,3786737;9,593204543
VNC021;45,375952;9,604051135
VNC022;45,37546561;9,603727765
VNC018;45,38067302;9,581525845
VNC017;45,38048151;9,581570681
VRN003;45,33230145;10,0786687
VRN004;45,33227442;10,07888352
VRN001;45,33099386;10,06918508
VRN002;45,33091508;10,06933163
VRV009;45,32815907;10,06536743
VRN010;45,32800348;10,06535431
VRV008;45,32870015;10,057609
VRV007;45,3288232;10,05758857
VRV003;45,33180256;10,05065124
VRV004;45,33167554;10,05061473
VRV001;45,33331209;10,04038766
VRV002;45,33319488;10,04040847
PLZ009;45,39630667;9,589615627
PLZ011;45,39393732;9,588272594
PLZ012;45,39389317;9,588456094
PLZ003;45,389328;9,568633022
PLZ004;45,38923735;9,56893205
PLZ005;45,39049959;9,573274293
PLZ006;45,39077263;9,572852947
PLZ019;45,38600236;9,570460843
PLZ020;45,38561855;9,570533626
PLZ021;45,38584813;9,584586603
PLZ022;45,38586813;9,584193385
PND017;45,40288532;9,539552988
PND018;45,40255726;9,538521146
GSN001;45,67553637;9,204917151
GSN002;45,69660269;9,219084033
GSN003;45,69862935;9,21111657
GSN004;45,68299441;9,205411996
GSN005;45,68323388;9,20508453
GSN006;45,67982009;9,205674091
GSN007;45,68006832;9,205458314
GSN008;45,68686442;9,205049753
GSN009;45,68694223;9,204690197
GSN010;45,69860759;9,203729952
GSN011;45,69853065;9,197433758
GSN012;45,70362444;9,209507077
GSN013;45,7008066;9,212668774
GSN014;45,7046071;9,207730685
GSN015;45,6689046;9,202829064
GSN016;45,66902083;9,20250066
GSN017;45,67521977;9,203596355
GSN018;45,67173713;9,203242062
GSN019;45,67177338;9,202957415
GSN020;45,69605902;9,208984958
GSN021;45,69605124;9,208659646
GSN022;45,69219403;9,206586416
GSN023;45,6921222;9,206817
GSN025;45,69521167;9,217227744
GSN026;45,69616432;9,221820154
GSN028;45,69348661;9,220576411
GSN029;45,69494618;9,218392409
GSN031;45,70247677;9,202468542
GSN033;45,69826105;9,211111447
CCI001;44,8661028;9,071393639
GSN035;45,69842103;9,203619065
GSN036;45,69834726;9,198120609
GSN037;45,69940234;9,214068245
GSN701;45,70432974;9,201122752
GSN702;45,69681981;9,219475651
GSN703;45,69398889;9,221200916
PLL795;45,41778609;9,38734114
PRR060;45,42909665;9,309016536
PRR063;45,43197577;9,311057233
PRR064;45,43177496;9,312639667
PRR065;45,42966666;9,312662978
TRB792;45,41654874;9,38190026
TRB793;45,41634371;9,382445564
PRR071;45,43285103;9,320727931
PRR072;45,43262171;9,320612709
PRR074;45,4340394;9,326687988
PRR075;45,43386828;9,326850774
PRR076;45,43430663;9,332739807
PRR077;45,43409989;9,332675703
PRR078;45,42124554;9,309288765
PLL796;45,41787372;9,391363019
PRR100;45,42333543;9,308979275
PVM601;45,37746202;9,183703965
PVM626;45,37607545;9,185251635
PVM003;45,37398656;9,187525824
PVM004;45,37364889;9,187044499
PVM005;45,37259124;9,184943029
PZM001;45,51493766;9,464265139
PZM002;45,51611339;9,464497445
PZM003;45,51367865;9,447633171
PZM004;45,51433386;9,447712042
PZM005;45,5159713;9,452608292
PZM006;45,51618903;9,452931275
PZM007;45,51561579;9,460080531
PZM008;45,51463151;9,460539296
PZM009;45,5146411;9,464105492
PZM010;45,51341987;9,464061271
PZM011;45,5127615;9,481106087
RDN001;45,47307192;9,333380202
RDN002;45,47336293;9,333467725
RDN003;45,46984214;9,335228192
RDN004;45,4700864;9,335374661
RDN005;45,46755015;9,33788047
RDN006;45,48314435;9,34179925
RDN007;45,48320204;9,341601914
RDN012;45,47624994;9,354319961
RDN014;45,47367732;9,35639833
RZZ001;45,38004265;9,170798867
RZZ002;45,37838447;9,177817328
SDN001;45,42891907;9,257561347
SDN002;45,42894596;9,257793537
SDN003;45,42870964;9,257705731
SDN011;45,42898107;9,262956506
SDN013;45,42954322;9,265357736
SDN015;45,4285123;9,268133964
SDN016;45,42824006;9,270888307
SDN017;45,42811373;9,270431155
SDN018;45,42741995;9,263409175
SDN019;45,42742163;9,263064673
BSS003;45,63017217;9,273863992
SDN021;45,42512224;9,252081681
SDN024;45,42256142;9,256185321
SDN025;45,42238574;9,25639726
SDN026;45,42455152;9,258512481
DES031;45,62805621;9,206271127
ALB003;45,65692761;9,25372763
CRM410;45,37272297;9,699176506
BOL010;44,5056774;11,34324004
GDI001;44,89684852;9,055133185
LIR001;45,00080197;9,262177827
ALB004;45,65653471;9,25358192
ALB006;45,66080584;9,249685475
ALB007;45,66096043;9,250035041
ALB008;45,65433637;9,251122871
ALB009;45,65272432;9,248215259
ALB010;45,65452943;9,251778029
DES900;45,63123961;9,207146566
PDD050;45,58159874;9,155200047
PDD051;45,57133898;9,164724298
PDD052;45,57025221;9,169075034
DES759;45,62837008;9,201773186
MRL004;45,42456974;9,441375815
MRL005;45,43239825;9,430136889
MRL006;45,43216829;9,430000996
MRL007;45,43381231;9,430398021
MZN001;45,37267381;9,394138165
MZN002;45,37257238;9,394543691
MLG025;45,36052616;9,313660213
MLG026;45,35515208;9,32404192
MLG027;45,35294221;9,320731104
MLG028;45,3538482;9,318370906
MLG029;45,35553958;9,318439502
MLG031;45,35614283;9,319955101
MLG032;45,36000709;9,320399223
MLG033;45,35846309;9,324243307
MNT010;45,37164037;9,574040218
MNT009;45,37170846;9,57338707
MZZ009;45,47487211;9,689728352
OFN006;45,37870199;9,737778754
OFN005;45,37877316;9,737750827
OFN012;45,37915366;9,747634274
OFN011;45,37923555;9,747773283
GDI003;44,91455415;9,027499029
GDI006;44,88027585;9,062334187
OZN020;45,37108477;9,950269834
OZN019;45,3715309;9,945537034
OZN021;45,37129457;9,94537986
MNZ005;45,60169569;9,26910425
MNZ006;45,60263917;9,26920969
OZN001;45,39749013;9,924251835
OZN004;45,39755592;9,9244997
OZN007;45,40338196;9,921816086
OZN008;45,40328039;9,921959667
OZV003;45,42165412;9,967659571
OZV004;45,42146095;9,967617925
PLZ018;45,40364341;9,58347448
PLZ024;45,40372728;9,583621012
PLZ017;45,40413867;9,575822679
PLZ023;45,40439359;9,575414491
PLZ001;45,39161347;9,567414981
PLZ002;45,39149717;9,567532371
BOL307;44,49887568;11,3567776
MNZ020;45,5930454;9,249584751
PND007;45,40285541;9,552238985
PND002;45,41160429;9,549645739
PND001;45,41202603;9,549353351
PLL024;45,42097857;9,404898966
PNG008;45,40241303;9,693444249
PNG007;45,40226816;9,693248589
PNG005;45,39869899;9,693335979
PNG006;45,39891283;9,693248109
PRC002;45,42603735;9,614302365
PRC001;45,42604183;9,614137513
PMP001;45,43031627;9,986135982
PMP003;45,43017738;9,986110309
DVR007;45,36297695;9,553776344
DVR008;45,36294564;9,553372533
SGN021;45,40564458;9,272545574
SGN032;45,39895137;9,2835002
SGN033;45,3978278;9,284161125
SGN037;45,39845194;9,285662265
SGN038;45,39822099;9,285898211
SGN039;45,39667852;9,28867642
SGN040;45,39653458;9,288612215
SGN041;45,39486638;9,290000198
GDI002;44,89679967;9,055151389
SGN042;45,39507515;9,290588541
SGN043;45,39248632;9,293817597
SGN044;45,39236281;9,293534851
SGN055;45,3905717;9,298222456
SGN056;45,390533;9,297820275
SGN057;45,38785127;9,300843209
GSN704;45,69883872;9,21351927
GSN705;45,67336877;9,207120466
GSN706;45,66756342;9,209981112
GSN707;45,66745579;9,207445574
GSN708;45,66742209;9,205390656
GSN709;45,66905661;9,201607162
GSN710;45,67047677;9,202626361
GSN711;45,67543527;9,197433326
GSN713;45,67848898;9,20019973
GSN714;45,67716131;9,199767949
GSN715;45,67585615;9,197147722
GSN716;45,67281618;9,193661596
GSN717;45,67191151;9,193822287
GSN718;45,67038489;9,196704124
GSN719;45,67053773;9,199632715
GSN720;45,66894405;9,199749911
GSN721;45,66887562;9,197824986
GSN722;45,66747879;9,200317998
GSN723;45,66702456;9,205496474
GSN724;45,66728943;9,209838089
GSN725;45,66692005;9,207727822
GSN726;45,67243391;9,20699058
GSN727;45,68757551;9,208910304
GSN728;45,68414437;9,208999932
GSN729;45,68495517;9,213037761
GSN730;45,68829977;9,216120516
GSN731;45,69120001;9,219140499
GSN732;45,69386148;9,221743144
GSN733;45,69627136;9,222031443
GSN912;45,6735328;9,205868003
LMB001;45,61689121;9,125178056
LMB002;45,61889089;9,126489613
LMB003;45,61526516;9,134597795
LMB004;45,61550917;9,134589965
LMB005;45,58774452;9,140857469
LMB006;45,58830204;9,140791931
LMB009;45,61339313;9,124357715
LMB010;45,59920206;9,128946909
LMB011;45,59751262;9,128164393
LMB013;45,60353964;9,12341294
LMB014;45,60352714;9,123119748
LMB015;45,61334907;9,123882062
LMB016;45,61680759;9,121327941
LMB017;45,60095936;9,127656027
LMB018;45,59896443;9,134078125
LMB019;45,6147274;9,125084218
PDD053;45,57113973;9,164955734
ALB012;45,6556332;9,253340491
ALB013;45,65563754;9,253632112
ALB014;45,65837662;9,257670049
ALB015;45,6578339;9,25726216
ALB701;45,65635257;9,259991435
ALB702;45,65619257;9,253410001
ALB703;45,65516944;9,257341537
ALB704;45,65628819;9,253694772
ALB705;45,66166965;9,248634861
ALB706;45,6609888;9,249621028
ALB707;45,65734411;9,252534961
ALB708;45,65770892;9,249831706
ALB709;45,65896649;9,246752183
ALB710;45,65461956;9,246572283
ALB711;45,65173924;9,241398937
ALB712;45,65095339;9,239670498
ALB713;45,64836122;9,248401374
ALB714;45,64821439;9,248853309
ALB715;45,6499605;9,249470198
ALB716;45,65688356;9,258666545
ALB717;45,65044711;9,239488625
ALB718;45,64825536;9,24886898
ALB719;45,65184483;9,251207671
ALB720;45,65629346;9,263911129
ALB721;45,65451426;9,251328613
ALB722;45,65440616;9,246803837
ALB723;45,65718031;9,252716437
ALB724;45,66109716;9,249494725
BRS002;45,72440626;9,253493215
BRS003;45,70867182;9,238980693
BRS004;45,71148982;9,242426123
BRS005;45,71147465;9,241994831
BRS006;45,72986318;9,243435884
BRS007;45,72568804;9,238647671
BRS008;45,72531077;9,238810494
BRS009;45,72962033;9,243492779
PVM631;45,37169844;9,189955634
PVM629;45,37197808;9,183516602
PVM630;45,37416255;9,187544579
RZZ653;45,37998029;9,152912266
RZZ654;45,38236198;9,176264155
RZZ655;45,38246301;9,176548391
RZZ656;45,38037214;9,179535929
RZZ657;45,38059591;9,179590704
RZZ659;45,37405466;9,147423094
RZZ660;45,37583337;9,145799022
PVM632;45,34407358;9,201912793
PVM633;45,34692687;9,199079254
PVM634;45,34903071;9,199903974
PVM635;45,34066388;9,18764929
LCT006;45,35871634;9,221874762
RZZ661;45,38396508;9,155549903
RZZ662;45,38374608;9,155653661
MLN627;45,47889915;9,102903723
MLN628;45,4781249;9,105799979
MLN629;45,47608382;9,114797813
MLN630;45,47579224;9,125153966
MLN631;45,47573627;9,139123995
MLN632;45,47572771;9,142211063
MLN633;45,47725703;9,145667687
MLN634;45,50511814;9,093035112
STM627;45,48903614;9,058982279
CRN601;45,49006604;9,036168922
STM630;45,48893963;9,054173707
STM631;45,48957461;9,050896865
CRN602;45,48943475;9,02847599
CRN603;45,48873628;9,020613911
CRN604;45,4872892;9,015196308
BGG601;45,48550392;9,006359514
BGG604;45,48019339;9,000698785
BGG602;45,48395101;9,00050469
BGG603;45,48167467;9,001477426
BGG605;45,4774505;8,998031436
BGG606;45,47913632;9,0023401
BGG607;45,48274229;9,001215588
BGG608;45,48526099;9,006725118
CRN605;45,48708915;9,015272216
CRN606;45,48878248;9,024119903
CRN607;45,48926833;9,028874195
CRN608;45,48964517;9,036232946
STM632;45,489308;9,050659619
STM633;45,48841973;9,055723883
STM634;45,48869401;9,059604222
STM635;45,48837696;9,066119606
MLN635;45,50536436;9,093478993
BAS601;45,34694405;9,167609709
BAS602;45,35197562;9,166401868
BAS603;45,35559176;9,162419897
BAS604;45,35849887;9,164603636
BAS607;45,36333794;9,161408307
BAS605;45,3611782;9,159490141
BAS606;45,36305902;9,156475275
BAS609;45,36759003;9,15705421
BAS608;45,36561929;9,16150939
RZZ663;45,37168333;9,167662486
CRN627;45,49679391;9,026620148
CRN615;45,49739235;9,026424744
CRN621;45,50150744;9,026331987
CRN625;45,50301284;9,028358209
RHO660;45,53095306;9,044506606
GFE003;44,96171522;9,3057383
RHO661;45,52364602;9,044302904
RHO664;45,52855631;9,046654733
GDI005;44,91010366;9,028013626
RHO669;45,54133211;9,042395276
RHO670;45,54626108;9,044073249
RHO671;45,54667536;9,044328292
RHO668;45,53744768;9,03629951
RHO665;45,53097214;9,044074855
RHO663;45,52845165;9,046349719
CRM383;45,36679166;9,677063008
CRM384;45,37279983;9,697247577
DES010;45,61148601;9,192411389
DES014;45,61124554;9,193071348
MRN009;45,68939193;9,186977742
CEM008;45,63113651;9,174105842
MLN036;45,46045209;9,214242188
MLN040;45,46230614;9,230538399
MLN041;45,46230144;9,228037949
MLN042;45,46217662;9,224365364
MLN043;45,46225179;9,217733419
MLN044;45,46223971;9,214936585
MLN045;45,4589058;9,214689342
MLN046;45,45988738;9,217762933
MLN047;45,4620206;9,273124495
MLN048;45,46167978;9,275424455
MLN049;45,46207225;9,259418852
MLN050;45,46182585;9,258096661
MLN051;45,46215617;9,243646481
MLN052;45,46189957;9,243636256
MLN053;45,46218667;9,241411181
MLN054;45,46193018;9,241302564
MLN055;45,4444048;9,266391666
MLN056;45,44426129;9,266371682
MLN061;45,42603323;9,251493271
MLN062;45,4260586;9,251026267
MLN063;45,46053583;9,219769398
MLZ007;45,50811705;9,424581787
MLZ008;45,50709719;9,419194634
MLZ009;45,50698334;9,419600832
MLZ011;45,50644818;9,414788198
MLZ012;45,50637415;9,414501433
MLZ013;45,50599957;9,4244179
MLZ014;45,50512616;9,424499932
MLZ015;45,50539874;9,415935468
MLZ016;45,50523154;9,416170784
MLZ019;45,50462299;9,424236051
MLZ020;45,50446209;9,426489758
MLZ023;45,50138022;9,425226034
MLZ024;45,50090983;9,424825133
MLZ029;45,50070746;9,422057239
MLZ030;45,5004374;9,422018613
BVS020;45,61680196;9,147491791
MLZ033;45,50028769;9,423252353
MLZ035;45,49951281;9,414401038
MLZ038;45,49909309;9,419965821
MLZ049;45,49642352;9,425110781
MLZ050;45,49645994;9,423034547
MLZ056;45,49354883;9,423374678
MLZ057;45,49352948;9,423423125
MLZ059;45,49366893;9,413549939
MLZ060;45,49376391;9,413843843
MLZ061;45,49205845;9,420933912
MLZ062;45,49088849;9,417434037
MLZ077;45,50797244;9,424764401
MLZ079;45,51011858;9,425690971
MLZ080;45,51012016;9,425869234
TRV019;45,51017105;9,614663158
TRV004;45,52092635;9,589370847
TRV005;45,52097305;9,589241818
GFE005;44,96512519;9,291194481
TRV017;45,51062845;9,614247715
TRV018;45,5101381;9,615265863
TRV010;45,5192879;9,60549898
TRV011;45,51941552;9,606178788
SRG002;45,45293563;9,695160833
SRG001;45,45248898;9,695123533
SGN058;45,38773254;9,300781518
SGN059;45,3859961;9,302066783
SGN060;45,38600845;9,301833507
SGN061;45,38130988;9,302294782
SGN062;45,38252511;9,304398256
CSN114;45,50683972;9,338466085
CSN115;45,51221568;9,338628932
CSN116;45,5118701;9,3384259
